-15;-105;15;1
0;-105;15;1
15;-105;15;1
30;-105;15;1
-45;-90;15;1
-30;-90;15;1
-15;-90;15;1
0;-90;15;1
15;-90;15;1
30;-90;15;1
45;-90;15;1
60;-90;15;1
-75;-75;15;1
-60;-75;15;1
-45;-75;15;1
-30;-75;15;1
-15;-75;15;1
0;-75;15;1
15;-75;15;1
30;-75;15;1
45;-75;15;1
60;-75;15;1
75;-75;15;1
-90;-60;15;1
-75;-60;15;1
-60;-60;15;1
-45;-60;15;1
-30;-60;15;1
-15;-60;15;1
0;-60;15;1
15;-60;15;1
30;-60;15;1
45;-60;15;1
60;-60;15;1
75;-60;15;1
90;-60;15;1
-90;-45;15;1
-75;-45;15;1
-60;-45;15;1
-45;-45;15;1
-30;-45;15;1
-15;-45;15;1
0;-45;15;1
15;-45;15;1
30;-45;15;1
45;-45;15;1
60;-45;15;1
75;-45;15;1
90;-45;15;1
105;-45;15;1
-105;-30;15;1
-90;-30;15;1
-75;-30;15;1
-60;-30;15;1
-45;-30;15;1
-30;-30;15;1
-15;-30;15;1
0;-30;15;1
15;-30;15;1
30;-30;15;1
45;-30;15;1
60;-30;15;1
75;-30;15;1
90;-30;15;1
105;-30;15;1
120;-30;15;1
-105;-15;15;1
-90;-15;15;1
-75;-15;15;1
-60;-15;15;1
-45;-15;15;1
-30;-15;15;1
-15;-15;15;1
0;-15;15;1
15;-15;15;1
30;-15;15;1
45;-15;15;1
60;-15;15;1
75;-15;15;1
90;-15;15;1
105;-15;15;1
120;-15;15;1
-105;0;15;1
-90;0;15;1
-75;0;15;1
-60;0;15;1
-45;0;15;1
-30;0;15;1
-15;0;15;1
0;0;15;1
15;0;15;1
30;0;15;1
45;0;15;1
60;0;15;1
75;0;15;1
90;0;15;1
105;0;15;1
120;0;15;1
-105;15;15;1
-90;15;15;1
-75;15;15;1
-60;15;15;1
-45;15;15;1
-30;15;15;1
-15;15;15;1
0;15;15;1
15;15;15;1
30;15;15;1
45;15;15;1
60;15;15;1
75;15;15;1
90;15;15;1
105;15;15;1
120;15;15;1
-105;30;15;1
-90;30;15;1
-75;30;15;1
-60;30;15;1
-45;30;15;1
-30;30;15;1
-15;30;15;1
0;30;15;1
15;30;15;1
30;30;15;1
45;30;15;1
60;30;15;1
75;30;15;1
90;30;15;1
105;30;15;1
120;30;15;1
-105;45;15;1
-90;45;15;1
-75;45;15;1
-60;45;15;1
-45;45;15;1
-30;45;15;1
-15;45;15;1
0;45;15;1
15;45;15;1
30;45;15;1
45;45;15;1
60;45;15;1
75;45;15;1
90;45;15;1
105;45;15;1
120;45;15;1
-105;60;15;1
-90;60;15;1
-75;60;15;1
-60;60;15;1
-45;60;15;1
-30;60;15;1
-15;60;15;1
0;60;15;1
15;60;15;1
30;60;15;1
45;60;15;1
60;60;15;1
75;60;15;1
90;60;15;1
105;60;15;1
-90;75;15;1
-75;75;15;1
-60;75;15;1
-45;75;15;1
-30;75;15;1
-15;75;15;1
0;75;15;1
15;75;15;1
30;75;15;1
45;75;15;1
60;75;15;1
75;75;15;1
90;75;15;1
105;75;15;1
-75;90;15;1
-60;90;15;1
-45;90;15;1
-30;90;15;1
-15;90;15;1
0;90;15;1
15;90;15;1
30;90;15;1
45;90;15;1
60;90;15;1
75;90;15;1
90;90;15;1
-75;105;15;1
-60;105;15;1
-45;105;15;1
-30;105;15;1
-15;105;15;1
0;105;15;1
15;105;15;1
30;105;15;1
45;105;15;1
60;105;15;1
75;105;15;1
-45;120;15;1
-30;120;15;1
-15;120;15;1
0;120;15;1
15;120;15;1
30;120;15;1
45;120;15;1
60;120;15;1
-15;135;15;1
0;135;15;1
15;135;15;1
30;135;15;1
