180;-45;4;1
165;-15;4;1
180;0;4;1
180;15;4;1
180;30;4;1
180;45;4;1
195;60;4;1
180;90;4;1
180;105;4;1
180;120;4;1
165;135;4;1
150;150;4;1
135;165;4;1
120;180;4;1
105;195;4;1
90;195;4;1
60;195;4;1
45;180;4;1
30;180;4;1
15;195;4;1
0;195;4;1
-30;210;4;1
-45;210;4;1
-60;210;4;1
-90;210;4;1
-105;195;4;1
-120;195;4;1
-135;180;4;1
-150;165;4;1
-165;150;4;1
-180;135;4;1
-180;120;4;1
-195;105;4;1
-195;75;4;1
-195;60;4;1
-180;45;4;1
-180;30;4;1
-180;15;4;1
-195;0;4;1
-195;-30;4;1
-195;-45;4;1
-195;-60;4;1
-195;-75;4;1
-180;-90;4;1
-165;-105;4;1
-150;-105;4;1
-135;-120;4;1
-135;-135;4;1
-120;-135;4;1
-105;-135;4;1
-75;-135;4;1
-60;-135;4;1
-45;-135;4;1
-45;-120;4;1
-30;-120;4;1
-15;-120;4;1
0;-135;4;1
0;-135;4;1
15;-150;4;1
30;-150;4;1
45;-150;4;1
60;-150;4;1
75;-150;4;1
90;-150;4;1
105;-135;4;1
120;-135;4;1
135;-120;4;1
150;-120;4;1
165;-105;4;1
165;-90;4;1
180;-75;4;1
180;-60;4;1
