180;-45;4;1
195;-30;4;1
210;0;4;1
210;15;4;1
225;30;4;1
225;60;4;1
225;75;4;1
225;105;4;1
210;120;4;1
210;150;4;1
195;165;4;1
180;180;4;1
165;195;4;1
150;210;4;1
135;225;4;1
105;240;4;1
75;225;4;1
60;225;4;1
30;240;4;1
15;240;4;1
0;240;4;1
-30;255;4;1
-45;255;4;1
-75;255;4;1
-105;255;4;1
-120;240;4;1
-135;225;4;1
-165;210;4;1
-180;195;4;1
-195;180;4;1
-210;165;4;1
-210;135;4;1
-210;120;4;1
-225;90;4;1
-225;75;4;1
-225;45;4;1
-225;30;4;1
-225;15;4;1
-210;0;4;1
-210;-30;4;1
-195;-45;4;1
-180;-60;4;1
-165;-60;4;1
-150;-75;4;1
-135;-75;4;1
-120;-90;4;1
-120;-105;4;1
-105;-105;4;1
-105;-120;4;1
-90;-120;4;1
-75;-120;4;1
-60;-135;4;1
-45;-135;4;1
-45;-135;4;1
-30;-135;4;1
-15;-135;4;1
0;-135;4;1
0;-135;4;1
30;-210;4;1
45;-210;4;1
60;-210;4;1
75;-195;4;1
90;-180;4;1
105;-165;4;1
105;-150;4;1
120;-135;4;1
120;-120;4;1
120;-90;4;1
120;-90;4;1
150;-75;4;1
165;-60;4;1
180;-60;4;1
