180;-45;4;1
180;-30;4;1
180;0;4;1
180;15;4;1
180;30;4;1
180;45;4;1
180;60;4;1
180;75;4;1
165;90;4;1
165;105;4;1
150;120;4;1
135;135;4;1
120;150;4;1
120;165;4;1
105;180;4;1
75;180;4;1
60;180;4;1
45;180;4;1
30;180;4;1
15;180;4;1
0;195;4;1
-30;195;4;1
-45;195;4;1
-60;195;4;1
-75;195;4;1
-90;180;4;1
-105;180;4;1
-120;165;4;1
-135;150;4;1
-150;135;4;1
-165;120;4;1
-165;105;4;1
-180;90;4;1
-180;75;4;1
-180;60;4;1
-195;45;4;1
-195;30;4;1
-180;15;4;1
-180;0;4;1
-165;-15;4;1
-165;-30;4;1
-165;-45;4;1
-165;-60;4;1
-165;-75;4;1
-150;-90;4;1
-150;-105;4;1
-150;-120;4;1
-150;-150;4;1
-135;-165;4;1
-135;-180;4;1
-105;-195;4;1
-105;-210;4;1
-75;-210;4;1
-60;-210;4;1
-45;-210;4;1
-30;-210;4;1
0;-210;4;1
15;-210;4;1
30;-210;4;1
45;-210;4;1
60;-180;4;1
75;-180;4;1
90;-165;4;1
90;-150;4;1
105;-135;4;1
120;-135;4;1
120;-120;4;1
135;-105;4;1
135;-90;4;1
150;-75;4;1
150;-60;4;1
165;-60;4;1
