195;0;4;1
210;0;4;1
255;15;4;1
240;15;4;1
225;15;4;1
270;30;4;1
285;45;4;1
285;60;4;1
285;75;4;1
285;90;4;1
285;105;4;1
270;120;4;1
255;135;4;1
240;135;4;1
225;135;4;1
210;135;4;1
195;150;1;1
195;165;1;1
195;180;1;1
180;195;1;1
165;195;1;1
150;195;1;1
135;195;1;1
120;195;1;1
105;195;1;1
90;195;1;1
75;210;1;1
60;210;1;1
45;210;1;1
30;210;1;1
15;210;1;1
0;210;1;1
-15;210;1;1
-30;210;1;1
-45;210;1;1
-60;210;1;1
-75;210;1;1
-90;195;1;1
-105;195;1;1
-120;195;1;1
-135;195;1;1
-150;195;1;1
-165;195;1;1
-180;195;1;1
-195;180;1;1
-195;165;1;1
-195;150;1;1
-210;135;4;1
-225;135;4;1
-240;135;4;1
-255;135;4;1
-270;120;4;1
-285;105;4;1
-285;90;4;1
-285;75;4;1
-285;60;4;1
-285;45;4;1
-270;30;4;1
-225;15;4;1
-240;15;4;1
-255;15;4;1
-195;0;4;1
-210;0;4;1
-180;-15;4;1
-180;-30;4;1
-180;-45;4;1
-180;-60;1;1
-180;-75;1;1
-165;-90;1;1
-165;-105;1;1
-150;-120;1;1
-150;-135;1;1
-135;-150;14;1
-120;-150;14;1
-105;-150;14;1
-90;-150;1;1
-75;-150;1;1
-60;-165;1;1
-45;-165;1;1
-30;-165;1;1
-15;-165;1;1
0;-165;1;1
15;-165;1;1
30;-165;1;1
45;-165;1;1
60;-165;1;1
75;-150;1;1
90;-150;1;1
105;-150;14;1
120;-150;14;1
135;-150;14;1
150;-135;1;1
150;-120;1;1
165;-105;1;1
165;-90;1;1
180;-75;1;1
180;-60;1;1
180;-45;4;1
180;-30;4;1
180;-15;4;1
-60;-150;1;1
-45;-150;1;1
-30;-150;1;1
-15;-150;1;1
0;-150;1;1
15;-150;1;1
30;-150;1;1
45;-150;1;1
60;-150;1;1
-135;-135;14;1
-120;-135;14;1
-105;-135;14;1
-90;-135;1;1
-75;-135;1;1
-60;-135;1;1
-45;-135;1;1
-30;-135;1;1
-15;-135;1;1
0;-135;1;1
15;-135;1;1
30;-135;1;1
45;-135;1;1
60;-135;1;1
75;-135;1;1
90;-135;1;1
105;-135;14;1
120;-135;14;1
135;-135;14;1
-135;-120;1;1
-120;-120;1;1
-105;-120;1;1
-90;-120;1;1
-75;-120;1;1
-60;-120;1;1
-45;-120;4;1
-30;-120;4;1
-15;-120;4;1
0;-120;4;1
15;-120;4;1
30;-120;4;1
45;-120;4;1
60;-120;1;1
75;-120;1;1
90;-120;1;1
105;-120;1;1
120;-120;1;1
135;-120;1;1
-150;-105;1;1
-135;-105;1;1
-120;-105;1;1
-105;-105;1;1
-90;-105;1;1
-75;-105;1;1
-60;-105;1;1
-45;-105;4;1
-30;-105;4;1
-15;-105;4;1
0;-105;4;1
15;-105;4;1
30;-105;4;1
45;-105;4;1
60;-105;1;1
75;-105;1;1
90;-105;1;1
105;-105;1;1
120;-105;1;1
135;-105;1;1
150;-105;1;1
-150;-90;1;1
-135;-90;1;1
-120;-90;1;1
-105;-90;1;1
-90;-90;1;1
-75;-90;4;1
-60;-90;4;1
-45;-90;4;1
-30;-90;4;1
-15;-90;4;1
0;-90;4;1
15;-90;4;1
30;-90;4;1
45;-90;4;1
60;-90;4;1
75;-90;4;1
90;-90;1;1
105;-90;1;1
120;-90;1;1
135;-90;1;1
150;-90;1;1
-165;-75;1;1
-150;-75;4;1
-135;-75;4;1
-120;-75;4;1
-105;-75;4;1
-90;-75;4;1
-75;-75;4;1
-60;-75;4;1
-45;-75;4;1
-30;-75;4;1
-15;-75;4;1
0;-75;4;1
15;-75;4;1
30;-75;4;1
45;-75;4;1
60;-75;4;1
75;-75;4;1
90;-75;4;1
105;-75;4;1
120;-75;4;1
135;-75;4;1
150;-75;4;1
165;-75;1;1
-165;-60;1;1
-150;-60;4;1
-135;-60;4;1
-120;-60;4;1
-105;-60;4;1
-90;-60;4;1
-75;-60;4;1
-60;-60;4;1
-45;-60;4;1
-30;-60;4;1
-15;-60;4;1
0;-60;4;1
15;-60;4;1
30;-60;4;1
45;-60;4;1
60;-60;4;1
75;-60;4;1
90;-60;4;1
105;-60;4;1
120;-60;4;1
135;-60;4;1
150;-60;4;1
165;-60;1;1
-165;-45;4;1
